id,Make,Model,Year,Kilometers,Trim,Regional Specs,Price,Source,permalink,Age,Age_Kilometers,Kilometers_per_Year,Predicted_Price,price/expected_price
15915540,Mercedes-Benz,C-Class,2009.0,107500.0,C250 Luxury,Japanese Specs,31500.0,Dubizzle,https://dubizzle.com/s/DOBEmWQ,15.0,1612500.0,7166.666666666667,23952,1.315130260521042
15981201,Land Rover,Defender,2024.0,0.0,110 HSE,GCC Specs,430000.0,Dubizzle,https://dubizzle.com/s/DOBFD1T,0.0,0.0,0.0,175079,2.4560341331627438
15839689,Toyota,Land Cruiser,2021.0,78000.0,VXR,GCC Specs,279000.0,Dubizzle,https://dubizzle.com/s/DOBE2cr,3.0,234000.0,26000.0,192804,1.4470654135806311
15936104,Toyota,Highlander,2023.0,0.0,Sport Plus,GCC Specs,152000.0,Dubizzle,https://dubizzle.com/s/DOBErhw,1.0,0.0,0.0,179565,0.8464901289226743
15981197,Mercedes-Benz,GLS-Class,2019.0,173200.0,Other,GCC Specs,149000.0,Dubizzle,https://dubizzle.com/s/DOBFD1P,5.0,866000.0,34640.0,157885,0.9437248630332203
15981167,Changan,CS85,2023.0,7600.0,Premium,GCC Specs,73500.0,Dubizzle,https://dubizzle.com/s/DOBFD0l,1.0,7600.0,7600.0,98836,0.743656157675341
15979069,Nissan,Juke,2014.0,115000.0,S,GCC Specs,26500.0,Dubizzle,https://dubizzle.com/s/DOBFCsv,10.0,1150000.0,11500.0,24462,1.0833128934674188
15981186,Honda,Accord,2023.0,6000.0,LX,GCC Specs,77000.0,Dubizzle,https://dubizzle.com/s/DOBFD1E,1.0,6000.0,6000.0,104772,0.7349291795517886
15967072,Audi,A4,2016.0,117000.0,S-line,GCC Specs,49500.0,Dubizzle,https://dubizzle.com/s/DOBEzl0,8.0,936000.0,14625.0,49378,1.0024707359552838
15878072,Mercedes-Benz,E-Class Coupe,2016.0,125000.0,Other,GCC Specs,74000.0,Dubizzle,https://dubizzle.com/s/DOBEcbw,8.0,1000000.0,15625.0,74817,0.9890800219201519
15916746,MINI,Cooper,2013.0,118000.0,Cooper S JCW,GCC Specs,33000.0,Dubizzle,https://dubizzle.com/s/DOBEmfi,11.0,1298000.0,10727.272727272728,34597,0.9538399283174842
15963483,Land Rover,Range Rover Sport,2016.0,209000.0,Supercharged,GCC Specs,91000.0,Dubizzle,https://dubizzle.com/s/DOBEyp7,8.0,1672000.0,26125.0,95594,0.9519425905391552
15981160,Mercedes-Maybach,S-Class,2023.0,34000.0,S 680,GCC Specs,895000.0,Dubizzle,https://dubizzle.com/s/DOBFD0e,1.0,34000.0,34000.0,215627,4.150686138563352
15796439,Mercedes-Maybach,S-Class,2023.0,30.0,S 680,European Specs,1920000.0,Dubizzle,https://dubizzle.com/s/DOBERXR,1.0,30.0,30.0,173985,11.035434089145616
15893567,Maybach,62,2008.0,240.0,S,European Specs,8700000.0,Dubizzle,https://dubizzle.com/s/DOBEgdr,16.0,3840.0,15.0,153727,56.59383192282423
15981166,Land Rover,Discovery Sport,2017.0,133121.0,HSE,GCC Specs,65000.0,Dubizzle,https://dubizzle.com/s/DOBFD0k,7.0,931847.0,19017.285714285714,70693,0.9194686885547366
15923313,Nissan,X-Trail,2015.0,140000.0,S,GCC Specs,34000.0,Dubizzle,https://dubizzle.com/s/DOBEoXd,9.0,1260000.0,15555.555555555555,37090,0.9166891345376112
15958699,Mercedes-Maybach,GLS-Class,2022.0,8000.0,GLS 600,GCC Specs,825000.0,Dubizzle,https://dubizzle.com/s/DOBExaX,2.0,16000.0,4000.0,186622,4.420700667659761
15940112,Ferrari,F8 Spider,2021.0,191.0,,GCC Specs,1450000.0,Dubizzle,https://dubizzle.com/s/DOBEska,3.0,573.0,63.666666666666664,116799,12.414489850084333
15681876,McLaren,765LT,2022.0,23.0,Other,GCC Specs,2050000.0,Dubizzle,https://dubizzle.com/s/DOBDn94,2.0,46.0,11.5,113789,18.015801175860584
15954303,Mercedes-Benz,S-Class,2018.0,100000.0,S 450,European Specs,138000.0,Dubizzle,https://dubizzle.com/s/DOBEw13,6.0,600000.0,16666.666666666668,160196,0.8614447302054983
15912681,Lexus,LX570,2017.0,149000.0,Signature,GCC Specs,229000.0,Dubizzle,https://dubizzle.com/s/DOBElcJ,7.0,1043000.0,21285.714285714286,192526,1.1894497366589447
15981115,BMW,7-Series,2014.0,130000.0,730Li,GCC Specs,42000.0,Dubizzle,https://dubizzle.com/s/DOBFDZv,10.0,1300000.0,13000.0,46315,0.9068336392097592
15951351,Porsche,Macan,2018.0,133000.0,Standard,GCC Specs,109000.0,Dubizzle,https://dubizzle.com/s/DOBEvfr,6.0,798000.0,22166.666666666668,133760,0.8148923444976076
15966527,Lexus,UX 200,2019.0,122000.0,F Sport Prestige,GCC Specs,99000.0,Dubizzle,https://dubizzle.com/s/DOBEzcd,5.0,610000.0,24400.0,98386,1.006240725306446
15961410,Land Rover,Range Rover Sport,2016.0,150000.0,HSE Dynamic,GCC Specs,98000.0,Dubizzle,https://dubizzle.com/s/DOBEySG,8.0,1200000.0,18750.0,118070,0.8300160921487253
15977387,Mercedes-Benz,E-Class,2008.0,64000.0,E 300,GCC Specs,35000.0,Dubizzle,https://dubizzle.com/s/DOBFC1n,16.0,1024000.0,4000.0,39895,0.8773029201654343
15920922,GAC,GS8,2024.0,0.0,Other,GCC Specs,119900.0,Dubizzle,https://dubizzle.com/s/DOBEnlE,0.0,0.0,0.0,150429,0.7970537595809318
15947924,Cadillac,Escalade,2024.0,0.0,L Sport,GCC Specs,475000.0,Dubizzle,https://dubizzle.com/s/DOBEuma,0.0,0.0,0.0,219332,2.1656666605876023
15946811,GMC,Yukon,2024.0,0.0,Denali,GCC Specs,315000.0,Dubizzle,https://dubizzle.com/s/DOBEu4d,0.0,0.0,0.0,150551,2.0923142323863675
15973495,Mercedes-Benz,M-Class,2014.0,128000.0,ML 350,GCC Specs,64500.0,Dubizzle,https://dubizzle.com/s/DOBFB1B,10.0,1280000.0,12800.0,64132,1.005738165034616
15946541,Nissan,Patrol,2024.0,0.0,LE Titanium,GCC Specs,282000.0,Dubizzle,https://dubizzle.com/s/DOBEu0R,0.0,0.0,0.0,201740,1.3978388024189552
15841920,Mercedes-Benz,GT,2023.0,12536.0,Other,European Specs,475000.0,Dubizzle,https://dubizzle.com/s/DOBE3Mq,1.0,12536.0,12536.0,167643,2.833401931485359
15894507,BMW,XM,2023.0,0.0,Other,European Specs,650000.0,Dubizzle,https://dubizzle.com/s/DOBEgtB,1.0,0.0,0.0,155402,4.1827003513468295
15981140,BMW,7-Series,2022.0,29008.0,730Li,GCC Specs,240000.0,Dubizzle,https://dubizzle.com/s/DOBFD0U,2.0,58016.0,14504.0,204550,1.1733072598386702
15979718,Toyota,Prado,2015.0,321000.0,VXR,GCC Specs,89000.0,Dubizzle,https://dubizzle.com/s/DOBFDDY,9.0,2889000.0,35666.666666666664,91229,0.9755669797980905
15971924,Mazda,6,2021.0,54000.0,Sport,GCC Specs,55000.0,Dubizzle,https://dubizzle.com/s/DOBFBBg,3.0,162000.0,18000.0,72164,0.7621528740092013
15894661,Land Rover,Defender,2020.0,80000.0,110 SE,American Specs,285000.0,Dubizzle,https://dubizzle.com/s/DOBEgv5,4.0,320000.0,20000.0,148130,1.9239856882468103
15547283,Mercedes-Benz,S-Class,2023.0,0.0,S 500,European Specs,565000.0,Dubizzle,https://dubizzle.com/s/DOBDO8d,1.0,0.0,0.0,215324,2.6239527409856773
15964486,BMW,X5,2022.0,44000.0,Xdrive 40i,GCC Specs,289000.0,Dubizzle,https://dubizzle.com/s/DOBEzFi,2.0,88000.0,22000.0,189387,1.5259759117574068
15956365,Mercedes-Benz,GLE-Class,2020.0,66000.0,GLE 450 AMG,GCC Specs,269000.0,Dubizzle,https://dubizzle.com/s/DOBEwyj,4.0,264000.0,16500.0,193401,1.390892497970538
15973631,Land Rover,Range Rover Sport,2019.0,67000.0,Supercharged,GCC Specs,259000.0,Dubizzle,https://dubizzle.com/s/DOBFB3N,5.0,335000.0,13400.0,201926,1.2826480988084743
15981136,Hyundai,Accent,2022.0,56752.0,GL,GCC Specs,54900.0,Dubizzle,https://dubizzle.com/s/DOBFD0Q,2.0,113504.0,28376.0,50116,1.0954585361960252
15872639,Dodge,Ram,2020.0,35000.0,1500 Regular Cab,Canadian Specs,138000.0,Dubizzle,https://dubizzle.com/s/DOBEbMT,4.0,140000.0,8750.0,121474,1.1360455735383703
15948799,BMW,M5,2014.0,85400.0,M5,European Specs,127900.0,Dubizzle,https://dubizzle.com/s/DOBEvAh,10.0,854000.0,8540.0,142677,0.8964303987328021
15981132,Nissan,Altima,2014.0,166000.0,S,American Specs,15500.0,Dubizzle,https://dubizzle.com/s/DOBFD0M,10.0,1660000.0,16600.0,19718,0.7860837813165635
15954809,MINI,Cooper,2024.0,2618.0,Cooper S,GCC Specs,139000.0,Dubizzle,https://dubizzle.com/s/DOBEw9d,0.0,0.0,2618.0,155327,0.8948862721870634
15955192,Ford,Explorer,2014.0,150674.0,Limited,GCC Specs,37900.0,Dubizzle,https://dubizzle.com/s/DOBEwfo,10.0,1506740.0,15067.4,40726,0.9306094386878161
15954687,Audi,A5,2016.0,200185.0,S-line,GCC Specs,42900.0,Dubizzle,https://dubizzle.com/s/DOBEw7f,8.0,1601480.0,25023.125,48712,0.8806864838232878
15954498,Lexus,IS350,2023.0,32214.0,Other,GCC Specs,195000.0,Dubizzle,https://dubizzle.com/s/DOBEw4c,1.0,32214.0,32214.0,177663,1.0975836274294593
15954445,Infiniti,QX55,2023.0,11004.0,Essential,GCC Specs,175000.0,Dubizzle,https://dubizzle.com/s/DOBEw3l,1.0,11004.0,11004.0,185002,0.945935719613842
15954288,Volvo,XC90,2014.0,162411.0,Comfort,GCC Specs,27500.0,Dubizzle,https://dubizzle.com/s/DOBEw1O,10.0,1624110.0,16241.1,31052,0.885611232770836
15954198,Volkswagen,Golf,2016.0,167441.0,,GCC Specs,38900.0,Dubizzle,https://dubizzle.com/s/DOBEwZm,8.0,1339528.0,20930.125,39147,0.9936904488211101
15954615,Hyundai,Tucson,2016.0,232753.0,GL,GCC Specs,41000.0,Dubizzle,https://dubizzle.com/s/DOBEw65,8.0,1862024.0,29094.125,36778,1.1147968894447768
15954603,BMW,3-Series,2018.0,116343.0,318i,GCC Specs,50000.0,Dubizzle,https://dubizzle.com/s/DOBEw6T,6.0,698058.0,19390.5,63521,0.7871412603705861
15954055,Nissan,Kicks,2020.0,82693.0,SV,GCC Specs,47000.0,Dubizzle,https://dubizzle.com/s/DOBEwX3,4.0,330772.0,20673.25,46662,1.0072435815010072
15944487,Mercedes-Benz,GLC,2018.0,131143.0,GLC 250 4MATIC,GCC Specs,125900.0,Dubizzle,https://dubizzle.com/s/DOBEttJ,6.0,786858.0,21857.166666666668,123798,1.01697927268615
15981080,Jaguar,XF,2018.0,83000.0,Prestige,American Specs,49000.0,Dubizzle,https://dubizzle.com/s/DOBFDZW,6.0,498000.0,13833.333333333334,58502,0.8375782024546169
15917146,Audi,S3/RS3,2017.0,82000.0,RS,GCC Specs,160000.0,Dubizzle,https://dubizzle.com/s/DOBEmmK,7.0,574000.0,11714.285714285714,160047,0.9997063362637225
15981079,BMW,3-Series,2012.0,88000.0,323i,GCC Specs,24000.0,Dubizzle,https://dubizzle.com/s/DOBFDZV,12.0,1056000.0,7333.333333333333,34488,0.6958942240779401
15973943,Toyota,Avanza,2020.0,189000.0,Other,GCC Specs,33500.0,Dubizzle,https://dubizzle.com/s/DOBFB8P,4.0,756000.0,47250.0,38432,0.8716694421315571
15981077,Ford,Focus,2013.0,167238.0,Ambiente,GCC Specs,18000.0,Dubizzle,https://dubizzle.com/s/DOBFDZT,11.0,1839618.0,15203.454545454546,14113,1.275419825692624
15981075,Ford,Escape,2021.0,42000.0,Limited,GCC Specs,83000.0,Dubizzle,https://dubizzle.com/s/DOBFDZR,3.0,126000.0,14000.0,76526,1.0845986984815619
15981068,Toyota,Corolla,2015.0,92658.0,SE,GCC Specs,33000.0,Dubizzle,https://dubizzle.com/s/DOBFDZK,9.0,833922.0,10295.333333333334,28338,1.1645140800338767
15981057,BMW,4-Series,2019.0,45000.0,420i,GCC Specs,115000.0,Dubizzle,https://dubizzle.com/s/DOBFDYz,5.0,225000.0,9000.0,116655,0.9858128670009858
15981066,Porsche,Panamera,2014.0,124000.0,GTS,GCC Specs,94000.0,Dubizzle,https://dubizzle.com/s/DOBFDZI,10.0,1240000.0,12400.0,90604,1.037481788883493
15918010,Denza,D9,2023.0,0.0,Other,Other,190000.0,Dubizzle,https://dubizzle.com/s/DOBEnAG,1.0,0.0,0.0,108942,1.744047291219181
15917985,Denza,D9,2023.0,0.0,Other,Other,225000.0,Dubizzle,https://dubizzle.com/s/DOBEmzh,1.0,0.0,0.0,108942,2.065319160654293
15940503,Land Rover,Range Rover,2023.0,0.0,SV,European Specs,1050000.0,Dubizzle,https://dubizzle.com/s/DOBEsqt,1.0,0.0,0.0,176811,5.938544547567742
15973086,BYD,BYD,2024.0,9680.0,Other,Other,150000.0,Dubizzle,https://dubizzle.com/s/DOBFBU0,0.0,0.0,9680.0,112619,1.3319244532450119
15723492,Ford,Edge,2014.0,130000.0,Sport,GCC Specs,41900.0,Dubizzle,https://dubizzle.com/s/DOBDyYi,10.0,1300000.0,13000.0,38275,1.0947093403004573
15981064,BMW,3-Series,2017.0,81000.0,318i,GCC Specs,58000.0,Dubizzle,https://dubizzle.com/s/DOBFDZG,7.0,567000.0,11571.42857142857,59276,0.9784735812133072
15935960,Rolls-Royce,Phantom,2018.0,31736.0,Standard,European Specs,1399999.0,Dubizzle,https://dubizzle.com/s/DOBErfc,6.0,190416.0,5289.333333333333,78985,17.724871811103373
15940801,GMC,Sierra,2023.0,3754.0,Other,GCC Specs,214999.0,Dubizzle,https://dubizzle.com/s/DOBEsvh,1.0,3754.0,3754.0,155987,1.3783135774135025
15969770,Volkswagen,Golf R,2023.0,37000.0,Standard,GCC Specs,198000.0,Dubizzle,https://dubizzle.com/s/DOBFA2w,1.0,37000.0,37000.0,178453,1.1095358441718548
15901158,Mercedes-Benz,CLA,2018.0,121595.0,CLA250,GCC Specs,89999.0,Dubizzle,https://dubizzle.com/s/DOBEicS,6.0,729570.0,20265.833333333332,88889,1.0124874843906446
15956597,Mercedes-Benz,E-Class,2022.0,7000.0,E 350,American Specs,159000.0,Dubizzle,https://dubizzle.com/s/DOBExC3,2.0,14000.0,3500.0,177804,0.8942430991428765
15940427,Audi,TT,2016.0,200000.0,TTS,Korean Specs,59000.0,Dubizzle,https://dubizzle.com/s/DOBEspf,8.0,1600000.0,25000.0,60080,0.9820239680426098
15874815,Mercedes-Benz,GLE Coupe,2018.0,108000.0,GLE 43 AMG,Other,169000.0,Dubizzle,https://dubizzle.com/s/DOBEblZ,6.0,648000.0,18000.0,166641,1.014156180051728
15981034,Jeep,Wrangler,2021.0,78131.0,Sport,GCC Specs,120000.0,Dubizzle,https://dubizzle.com/s/DOBFDYc,3.0,234393.0,26043.666666666668,135092,0.8882835401060019
15956664,Porsche,Panamera,2010.0,200000.0,S,GCC Specs,49000.0,Dubizzle,https://dubizzle.com/s/DOBExD8,14.0,2800000.0,14285.714285714286,41360,1.1847195357833655
15956613,Mercedes-Benz,E-Class,2021.0,28000.0,E 350,American Specs,149000.0,Dubizzle,https://dubizzle.com/s/DOBExCj,3.0,84000.0,9333.333333333334,170238,0.8752452448924447
15976302,Mercedes-Benz,S-Class,2012.0,98000.0,S 350,Japanese Specs,53000.0,Dubizzle,https://dubizzle.com/s/DOBFCKS,12.0,1176000.0,8166.666666666667,49634,1.0678164161663375
15805970,Toyota,Land Cruiser,2023.0,0.0,VXR,European Specs,430000.0,Dubizzle,https://dubizzle.com/s/DOBETrA,1.0,0.0,0.0,184743,2.327557742377248
15962955,Toyota,Land Cruiser,2024.0,0.0,GXR MID,GCC Specs,365000.0,Dubizzle,https://dubizzle.com/s/DOBEyhB,0.0,0.0,0.0,174083,2.0967009989487773
15962946,Toyota,Land Cruiser,2024.0,0.0,VX,GCC Specs,398000.0,Dubizzle,https://dubizzle.com/s/DOBEygs,0.0,0.0,0.0,184254,2.1600616540210797
15942920,Toyota,Hiace,2018.0,121139.0,Standard,GCC Specs,58500.0,Dubizzle,https://dubizzle.com/s/DOBEt3s,6.0,726834.0,20189.833333333332,82799,0.7065302721047355
15943159,Ford,Ranger,2017.0,123974.0,XLT,GCC Specs,42500.0,Dubizzle,https://dubizzle.com/s/DOBEt7j,7.0,867818.0,17710.571428571428,47584,0.8931573638197714
15942561,Renault,Symbol,2020.0,75260.0,SE,GCC Specs,22500.0,Dubizzle,https://dubizzle.com/s/DOBEtYF,4.0,301040.0,18815.0,24368,0.9233420879842417
15951828,Ford,Escape,2019.0,113048.0,SEL,GCC Specs,43900.0,Dubizzle,https://dubizzle.com/s/DOBEvn8,5.0,565240.0,22609.6,48053,0.9135745947183318
15975876,Nissan,Sunny,2021.0,18814.0,SV,GCC Specs,35800.0,Dubizzle,https://dubizzle.com/s/DOBFCD0,3.0,56442.0,6271.333333333333,40175,0.8911014312383323
15975905,Toyota,Hiace,2018.0,137142.0,Standard,GCC Specs,59500.0,Dubizzle,https://dubizzle.com/s/DOBFCDt,6.0,822852.0,22857.0,73711,0.8072065227713638
15975888,Ford,Ranger,2018.0,117023.0,XL,GCC Specs,34500.0,Dubizzle,https://dubizzle.com/s/DOBFCDc,6.0,702138.0,19503.833333333332,87965,0.3922014437560393
15976245,Toyota,Rav 4,2024.0,0.0,XLE Hybrid,Chinese Specs,107500.0,Dubizzle,https://dubizzle.com/s/DOBFCJX,0.0,0.0,0.0,126149,0.8521668820204679
15802103,Skoda,Fabia,2019.0,95000.0,Active,GCC Specs,28000.0,Dubizzle,https://dubizzle.com/s/DOBESqd,5.0,475000.0,19000.0,31913,0.8773853915332309
15904525,Skoda,Kamiq,2021.0,58000.0,Other,GCC Specs,59500.0,Dubizzle,https://dubizzle.com/s/DOBEj4b,3.0,174000.0,19333.333333333332,63637,0.934990650093499
15958290,Geely,Monjaro,2023.0,0.0,Premium,Chinese Specs,106500.0,Dubizzle,https://dubizzle.com/s/DOBEx3m,1.0,0.0,0.0,31268,3.406038122041704
15958311,Changan,CS35 Plus,2023.0,0.0,Limited,GCC Specs,57500.0,Dubizzle,https://dubizzle.com/s/DOBEx4H,1.0,0.0,0.0,77842,0.7386757791423653
15960878,Ford,F-Series Pickup,2018.0,70571.0,SVT Raptor,GCC Specs,199500.0,Dubizzle,https://dubizzle.com/s/DOBEyJ6,6.0,423426.0,11761.833333333334,183761,1.0856492944640048
15950675,Nissan,Patrol,2020.0,64075.0,LE Platinum,GCC Specs,228000.0,Dubizzle,https://dubizzle.com/s/DOBEv4x,4.0,256300.0,16018.75,189153,1.2053734278599864
15969170,Ford,Focus,2018.0,197650.0,Sport,GCC Specs,27500.0,Dubizzle,https://dubizzle.com/s/DOBFATQ,6.0,1185900.0,32941.666666666664,34625,0.7942238267148014
15969164,Nissan,Navara,2019.0,139780.0,SE,GCC Specs,39500.0,Dubizzle,https://dubizzle.com/s/DOBFATK,5.0,698900.0,27956.0,45867,0.8611856018488238
15960359,Ford,Transit,2020.0,165523.0,Other,GCC Specs,39900.0,Dubizzle,https://dubizzle.com/s/DOBEyBJ,4.0,662092.0,41380.75,51429,0.7758268681094325
15969175,Ford,Transit,2017.0,144178.0,Other,GCC Specs,29900.0,Dubizzle,https://dubizzle.com/s/DOBFATV,7.0,1009246.0,20596.85714285714,45808,0.6527244149493538
15969223,Ford,Transit,2017.0,149780.0,Other,GCC Specs,39700.0,Dubizzle,https://dubizzle.com/s/DOBFAUH,7.0,1048460.0,21397.14285714286,42253,0.9395782547984759
15950882,Ford,Transit,2017.0,186375.0,Other,GCC Specs,39700.0,Dubizzle,https://dubizzle.com/s/DOBEv8S,7.0,1304625.0,26625.0,44681,0.8885208477876503
15969199,Ford,Transit,2017.0,164925.0,Other,GCC Specs,39700.0,Dubizzle,https://dubizzle.com/s/DOBFATj,7.0,1154475.0,23560.714285714286,46356,0.8564155664854604
15968803,Ford,Transit,2019.0,117628.0,Other,GCC Specs,44500.0,Dubizzle,https://dubizzle.com/s/DOBFANV,5.0,588140.0,23525.6,65135,0.6831964381668841
15951301,Ford,Transit,2021.0,132045.0,Other,GCC Specs,59800.0,Dubizzle,https://dubizzle.com/s/DOBEvfD,3.0,396135.0,44015.0,67870,0.8810962133490496
15951682,Ford,Transit,2021.0,124040.0,Other,GCC Specs,54500.0,Dubizzle,https://dubizzle.com/s/DOBEvlM,3.0,372120.0,41346.666666666664,67846,0.803289803378239
15969245,Ford,Ranger,2018.0,113259.0,XL,GCC Specs,35800.0,Dubizzle,https://dubizzle.com/s/DOBFAU3,6.0,679554.0,18876.5,88992,0.4022833513124775
15969154,Ford,Figo,2019.0,114491.0,Trend,GCC Specs,18900.0,Dubizzle,https://dubizzle.com/s/DOBFATA,5.0,572455.0,22898.2,20274,0.9322284699615271
15976090,Land Rover,Range Rover Velar,2023.0,22000.0,R-Dynamic,GCC Specs,279000.0,Dubizzle,https://dubizzle.com/s/DOBFCGs,1.0,22000.0,22000.0,208549,1.3378150938148827
15821476,Rolls-Royce,Phantom,2019.0,22000.0,Standard,GCC Specs,1695000.0,Dubizzle,https://dubizzle.com/s/DOBEXtG,5.0,110000.0,4400.0,88555,19.14064705550223
15936793,BMW,X6,2023.0,37000.0,X6M Competition,GCC Specs,480000.0,Dubizzle,https://dubizzle.com/s/DOBErtD,1.0,37000.0,37000.0,207482,2.31345369718819
15976003,Porsche,Carrera / 911,2023.0,0.0,GT3,GCC Specs,1600000.0,Dubizzle,https://dubizzle.com/s/DOBFCF3,1.0,0.0,0.0,209758,7.62783779402931
15975965,Hyundai,Ioniq,2022.0,17000.0,Other,GCC Specs,165000.0,Dubizzle,https://dubizzle.com/s/DOBFCEr,2.0,34000.0,8500.0,86116,1.9160202517534488
15975946,Audi,A8,2014.0,100000.0,Luxury,GCC Specs,54000.0,Dubizzle,https://dubizzle.com/s/DOBFCE8,10.0,1000000.0,10000.0,60797,0.888201720479629
15975937,Dodge,Challenger,2017.0,58000.0,R/T,American Specs,67000.0,Dubizzle,https://dubizzle.com/s/DOBFCEZ,7.0,406000.0,8285.714285714286,59368,1.1285541032205901
15975893,Mercedes-Benz,E-Class,2017.0,18860.0,AMG E 63 S,Japanese Specs,320000.0,Dubizzle,https://dubizzle.com/s/DOBFCDh,7.0,132020.0,2694.285714285714,154319,2.0736267083120032
15975779,Mercedes-Benz,E-Class,2020.0,15256.0,E 53,Japanese Specs,310000.0,Dubizzle,https://dubizzle.com/s/DOBFCBr,4.0,61024.0,3814.0,200228,1.5482350120862216
15975744,Bentley,Other,2023.0,0.0,Other,European Specs,1150000.0,Dubizzle,https://dubizzle.com/s/DOBFCBS,1.0,0.0,0.0,172965,6.648743965542161
15975698,Mercedes-Benz,E-Class,2018.0,27876.0,AMG E 63 S,Japanese Specs,320000.0,Dubizzle,https://dubizzle.com/s/DOBFCA8,6.0,167256.0,4646.0,155900,2.0525978191148173
15975675,Mitsubishi,Attrage,2019.0,89147.0,Other,GCC Specs,24900.0,Dubizzle,https://dubizzle.com/s/DOBFCAL,5.0,445735.0,17829.4,25602,0.9725802671666276
15975663,Cadillac,Escalade,2021.0,9668.0,Platinum,GCC Specs,420000.0,Dubizzle,https://dubizzle.com/s/DOBFBzz,3.0,29004.0,3222.6666666666665,198340,2.1175758798023594
15975650,Chevrolet,Aveo,2019.0,122798.0,Base,GCC Specs,21900.0,Dubizzle,https://dubizzle.com/s/DOBFBzm,5.0,613990.0,24559.6,32772,0.6682533870377151
15975647,Infiniti,QX50,2020.0,76052.0,Luxury,GCC Specs,89900.0,Dubizzle,https://dubizzle.com/s/DOBFBzj,4.0,304208.0,19013.0,105590,0.8514063831802254
15975557,Mercedes-Benz,CLS-Class,2019.0,42000.0,Other,American Specs,189000.0,Dubizzle,https://dubizzle.com/s/DOBFByR,5.0,210000.0,8400.0,148353,1.2739883925502011
15975550,Jeep,Cherokee,2018.0,92000.0,Limited,American Specs,41900.0,Dubizzle,https://dubizzle.com/s/DOBFByK,6.0,552000.0,15333.333333333334,51042,0.8208925982524196
15975546,Land Rover,Range Rover Sport,2018.0,60000.0,SVR,Japanese Specs,259000.0,Dubizzle,https://dubizzle.com/s/DOBFByG,6.0,360000.0,10000.0,204385,1.2672162829953275
15975538,Porsche,Carrera / 911,2022.0,7000.0,Turbo S,Japanese Specs,799000.0,Dubizzle,https://dubizzle.com/s/DOBFBxy,2.0,14000.0,3500.0,202098,3.9535274965610743
15972067,BMW,X7,2022.0,31000.0,Other,GCC Specs,339000.0,Dubizzle,https://dubizzle.com/s/DOBFBDz,2.0,62000.0,15500.0,195199,1.7366892248423405
15917056,Audi,Q5,2015.0,147000.0,S-line,GCC Specs,43000.0,Dubizzle,https://dubizzle.com/s/DOBEmki,9.0,1323000.0,16333.333333333334,44855,0.9586445212350908
15959116,Mercedes-Benz,G-Class,2018.0,117259.0,G 63 AMG,European Specs,277000.0,Dubizzle,https://dubizzle.com/s/DOBExhG,6.0,703554.0,19543.166666666668,190506,1.4540224454872812
15975373,Chevrolet,Malibu,2015.0,93253.0,LTZ,GCC Specs,22000.0,Dubizzle,https://dubizzle.com/s/DOBFBvT,9.0,839277.0,10361.444444444445,28614,0.7688544069336688
15895569,Chrysler,300M/300C,2014.0,164000.0,Limited,GCC Specs,27000.0,Dubizzle,https://dubizzle.com/s/DOBEhKJ,10.0,1640000.0,16400.0,32558,0.8292892683825788
15745269,Bentley,Continental Flying Spur,2020.0,4000.0,Other,GCC Specs,1030000.0,Dubizzle,https://dubizzle.com/s/DOBEEDx,4.0,16000.0,1000.0,163484,6.300310733772112
15821513,Rolls-Royce,Ghost,2023.0,1400.0,Standard,European Specs,1550000.0,Dubizzle,https://dubizzle.com/s/DOBEXth,1.0,1400.0,1400.0,105639,14.672611440850444
15958205,Hyundai,Sonata,2018.0,64000.0,SE,American Specs,28000.0,Dubizzle,https://dubizzle.com/s/DOBEx2Z,6.0,384000.0,10666.666666666666,29909,0.9361730582767729
15975249,Nissan,Kicks,2020.0,85131.0,SL,GCC Specs,44900.0,Dubizzle,https://dubizzle.com/s/DOBFBtT,4.0,340524.0,21282.75,49535,0.9064297971131523
15904253,Nissan,Sunny,2019.0,187000.0,Other,GCC Specs,20000.0,Dubizzle,https://dubizzle.com/s/DOBEj0N,5.0,935000.0,37400.0,22383,0.8935352723048743
15948763,Toyota,Corolla,2013.0,220000.0,XLI,GCC Specs,19500.0,Dubizzle,https://dubizzle.com/s/DOBEvAH,11.0,2420000.0,20000.0,24090,0.8094645080946451
15975116,Ford,Explorer,2018.0,140000.0,XLT,GCC Specs,93000.0,Dubizzle,https://dubizzle.com/s/DOBFBrK,6.0,840000.0,23333.333333333332,67177,1.3844023996308261
15751375,Mercedes-Benz,G-Class,2021.0,64000.0,G 63 AMG,GCC Specs,655000.0,Dubizzle,https://dubizzle.com/s/DOBEFe1,3.0,192000.0,21333.333333333332,241099,2.7167263240411614
15974807,MINI,Countryman,2018.0,121000.0,S 4WD,GCC Specs,69000.0,Dubizzle,https://dubizzle.com/s/DOBFBmL,6.0,726000.0,20166.666666666668,74004,0.9323820334035998
15974727,Toyota,Hilux,2023.0,0.0,SR5,GCC Specs,112000.0,Dubizzle,https://dubizzle.com/s/DOBFBkt,1.0,0.0,0.0,119009,0.9411052945575544
15966212,Ferrari,812 Superfast,2022.0,9000.0,Standard,European Specs,1390000.0,Dubizzle,https://dubizzle.com/s/DOBEz78,2.0,18000.0,4500.0,107902,12.882059646716465
